halt;V;Ind;Past	halted	no
glow;V;Ger	glowing	no
glow;V;Past;Part	glowed	no
revert;V;Ind;Past	reverted	no
face;V;Fin;3	faces	no
reverse;V;Inf	reverse	no
circle;V;Ger	circling	no
project;V;Ger	projecting	no
slope;V;Ger	sloping	no
stir;V;Ger	stirring	no
breath;V;Ger	breathing	no
remind;V;Ind;Past	reminded	no
slant;V;Ger	slanting	no
flutter;V;Ger	fluttering	no
disappear;V;Inf	disappear	no
shiver;V;Ind;Past	shivered	no
imagine;V;Inf	imagine	no
wave;V;Ger	waving	no
corrugate;V;Past;Part	corrugated	no
ornament;V;Past;Part	ornamented	no
blotch;V;Ind;Past	blotched	no
flicker;V;Ger	flickering	no
wise;V;Inf	wise	no
lie;V;Ger	lying	no
touch;V;Past;Part	touched	no
sort;V;Inf	sort	no
find;V;Fin;3	finds	no
pretend;V;Ind;Past	pretended	no
jump;V;Ind;Past	jumped	no
startle;V;Past;Part	startled	no
illustrate;V;Past;Part	illustrated	no
experience;V;Ger	experiencing	no
blow;V;Ind;Past	blew	no
blow;V;Past;Part	blown	no
harm;V;Inf	harm	no
meditate;V;Ger	meditating	no
frighten;V;Ind;Past	frightened	no
dare;V;Inf	dare	no
turn;V;Inf	turn	no
skip;V;Ind;Past	skipped	no
gladden;V;Ind;Past	gladdened	no
craze;V;Past;Part	crazed	no
groan;V;Inf	groan	no
curse;V;Inf	curse	no
oversleep;V;Past;Part	overslept	no
miss;V;Inf	miss	no
fade;V;Ger	fading	no
ponder;V;Inf	ponder	no
flow;V;Inf	flow	no
heal;V;Ger	healing	no
drink;V;Inf	drink	no
wash;V;Inf	wash	no
trouble;V;Inf	trouble	no
medicate;V;Ger	medicating	no
medicate;V;Inf	medicate	no
document;V;Past;Part	documented	no
nest;V;Fin;3	nests	no
forage;V;Ger	foraging	no
spot;V;Past;Part	spotted	no
infect;V;Past;Part	infected	no
choose;V;Ind;Past	chose	no
lace;V;Past;Part	laced	no
avoid;V;Ind;Past	avoided	no
vary;V;Ind;Past	varied	no
encounter;V;Inf	encounter	no
run;V;Fin;3	runs	no
reference;V;Ger	referencing	no
discuss;V;Fin;3	discusses	no
research;V;Ger	researching	no
keep;V;Ger	keeping	no
like;V;Ind;Past	liked	no
build;V;Inf	build	no
nickname;V;Past;Part	nicknamed	no
search;V;Ger	searching	no
aerate;V;Past;Part	aerated	no
carve;V;Inf	carve	no
carve;V;Ind;Past	carved	no
prevent;V;Inf	prevent	no
escape;V;Ger	escaping	no
drill;V;Ind;Past	drilled	no
dry;V;Past;Part	dried	no
expose;V;Ger	exposing	no
count;V;Ind;Past	counted	no
ingest;V;Ger	ingesting	no
ingest;V;Ind;Past	ingested	no
add;V;Ger	adding	no
mix;V;Ind;Past	mixed	no
plate;V;Ind;Past	plated	no
influence;V;Inf	influence	no
extrapolate;V;Inf	extrapolate	no
interview;V;Fin;3	interviews	no
own;V;Inf	own	no
amass;V;Past;Part	amassed	no
perform;V;Inf	perform	no
travel;V;Inf	travel	no
induct;V;Past;Part	inducted	no
display;V;Ger	displaying	no
credit;V;Past;Part	credited	no
revolutionize;V;Ger	revolutionizing	no
cite;V;Past;Part	cited	no
exist;V;Past;Part	existed	no
collapse;V;Ind;Past	collapsed	no
join;V;Inf	join	no
destroy;V;Past;Part	destroyed	no
expand;V;Inf	expand	no
beef;V;Ger	beefing	no
rescind;V;Ind;Past	rescinded	no
induce;V;Ind;Past	induced	no
regard;V;Inf	regard	no
mean;V;Ger	meaning	no
favor;V;Ger	favoring	no
carry;V;Fin;3	carries	no
oppose;V;Past;Part	opposed	no
debate;V;Ger	debating	no
kick;V;Ger	kicking	no
predict;V;Inf	predict	no
fizzle;V;Inf	fizzle	no
divert;V;Past;Part	diverted	no
interview;V;Ind;Past	interviewed	no
coin;V;Past;Part	coined	no
vote;V;Ind;Past	voted	no
co-own;V;Past;Part	co-owned	no
win;V;Ger	winning	no
remark;V;Ind;Past	remarked	no
top;V;Ind;Past	topped	no
price;V;Past;Part	priced	no
recount;V;Inf	recount	no
venture;V;Ind;Past	ventured	no
sample;V;Inf	sample	no
taste;V;Ger	tasting	no
balance;V;Past;Part	balanced	no
laugh;V;Fin;3	laughs	no
legalize;V;Ger	legalizing	no
select;V;Ind;Past	selected	no
promulgate;V;Inf	promulgate	no
gain;V;Ind;Past	gained	no
acknowledge;V;Past;Part	acknowledged	no
quote;V;Past;Part	quoted	no
purvey;V;Past;Part	purveyed	no
handle;V;Inf	handle	no
suspect;V;Inf	suspect	no
criticize;V;Ind;Past	criticized	no
display;V;Fin;3	displays	no
mimick;V;Ind;Past	mimicked	no
popularize;V;Inf	popularize	no
shake;V;Past;Part	shaken	no
pour;V;Past;Part	poured	no
laugh;V;Inf	laugh	no
recommend;V;Inf	recommend	no
amaze;V;Past;Part	amazed	no
imply;V;Fin;3	implies	no
found;V;Past;Part	founded	no
intend;V;Ger	intending	no
enhance;V;Inf	enhance	no
formulate;V;Inf	formulate	no
predicate;V;Past;Part	predicated	no
shroud;V;Past;Part	shrouded	no
intrigue;V;Ger	intriguing	no
encounter;V;Past;Part	encountered	no
preserve;V;Ger	preserving	no
prevent;V;Fin;3	prevents	no
anticipate;V;Ger	anticipating	no
interact;V;Inf	interact	no
dissect;V;Ger	dissecting	no
embed;V;Ind;Past	embedded	no
mount;V;Ind;Past	mounted	no
stain;V;Ind;Past	stained	no
squash;V;Past;Part	squashed	no
sting;V;Ger	stinging	no
belong;V;Fin;3	belongs	no
happen;V;Inf	happen	no
challenge;V;Ger	challenging	no
consume;V;Ger	consuming	no
process;V;Ger	processing	no
burrow;V;Inf	burrow	no
hire;V;Inf	hire	no
vary;V;Fin;3	varies	no
advertise;V;Inf	advertise	no
buy;V;Ger	buying	no
hire;V;Ger	hiring	no
be;V;Inf	'm	no
treat;V;Inf	treat	no
reveal;V;Inf	reveal	no
originate;V;Inf	originate	no
ask;V;Ger	asking	no
refine;V;Ger	refining	no
explain;V;Fin;3	explains	no
fund;V;Fin;3	funds	no
donate;V;Inf	donate	no
accomplish;V;Inf	accomplish	no
build;V;Ger	building	no
envision;V;Ind;Past	envisioned	no
copyright;V;Past;Part	copyrighted	no
produce;V;Ger	producing	no
appeal;V;Inf	appeal	no
pay;V;Ger	paying	no
sacrifice;V;Inf	sacrifice	no
interest;V;Inf	interest	no
cost;V;Inf	cost	no
fork;V;Inf	fork	no
demand;V;Inf	demand	no
invest;V;Inf	invest	no
create;V;Fin;3	creates	no
rank;V;Fin;3	ranks	no
enjoy;V;Past;Part	enjoyed	no
reaffirm;V;Inf	reaffirm	no
emphasize;V;Fin;3	emphasizes	no
merit;V;Inf	merit	no
reinforce;V;Fin;3	reinforces	no
overlook;V;Past;Part	overlooked	no
challenge;V;Inf	challenge	no
mention;V;Inf	mention	no
televise;V;Past;Part	televised	no
air;V;Inf	air	no
mediate;V;Past;Part	mediated	no
announce;V;Inf	announce	no
educate;V;Inf	educate	no
engage;V;Ger	engaging	no
feature;V;Fin;3	features	no
email;V;Ind;Past	emailed	no
crystallize;V;Inf	crystallize	no
record;V;Ger	recording	no
finish;V;Ger	finishing	no
browse;V;Ger	browsing	no
re-record;V;Inf	re-record	no
celebrate;V;Fin;3	celebrates	no
expire;V;Past;Part	expired	no
suit;V;Past;Part	suited	no
download;V;Inf	download	no
compete;V;Inf	compete	no
cost;V;Fin;3	costs	no
captain;V;Ind;Past	captained	no
fire;V;Ind;Past	fired	no
revisit;V;Inf	revisit	no
sign;V;Ger	signing	no
overshadow;V;Past;Part	overshadowed	no
injure;V;Past;Part	injured	no
beat;V;Ger	beating	no
blow;V;Inf	blow	no
bugle;V;Inf	bugle	no
tap;V;Inf	tap	no
experience;V;Ind;Past	experienced	no
deliver;V;Inf	deliver	no
happen;V;Ger	happening	no
recite;V;Inf	recite	no
express;V;Fin;3	expresses	no
prepare;V;Past;Part	prepared	no
chase;V;Past;Part	chased	no
battle;V;Past;Part	battled	no
cheer;V;Inf	cheer	no
shout;V;Inf	shout	no
reprint;V;Past;Part	reprinted	no
bother;V;Past;Part	bothered	no
stagger;V;Past;Part	staggered	no
clinch;V;Past;Part	clinched	no
hand;V;Ind;Past	handed	no
broadcast;V;Past;Part	broadcast	no
flesh;V;Inf	flesh	no
contribute;V;Ger	contributing	no
whittle;V;Inf	whittle	no
brainstorm;V;Inf	brainstorm	no
assign;V;Inf	assign	no
execute;V;Inf	execute	no
add;V;Fin;3	adds	no
punch;V;Inf	punch	no
target;V;Inf	target	no
attack;V;Inf	attack	no
overdo;V;Past;Part	overdone	no
spirit;V;Past;Part	spirited	no
train;V;Ger	training	no
date;V;Ger	dating	no
exist;V;Fin;3	exists	no
crack;V;Inf	crack	no
kid;V;Ger	kidding	no
liken;V;Ind;Past	likened	no
script;V;Past;Part	scripted	no
succeed;V;Inf	succeed	no
wake;V;Fin;3	wakes	no
defend;V;Ger	defending	no
extend;V;Ger	extending	no
replace;V;Past;Part	replaced	no
conquer;V;Inf	conquer	no
check;V;Inf	check	no
protest;V;Ger	protesting	no
endanger;V;Inf	endanger	no
enter;V;Inf	enter	no
invite;V;Inf	invite	no
replace;V;Inf	replace	no
wane;V;Ger	waning	no
dwell;V;Fin;3	dwells	no
arrest;V;Fin;3	arrests	no
commit;V;Inf	commit	no
matter;V;Inf	matter	no
eclipse;V;Inf	eclipse	no
doom;V;Past;Part	doomed	no
repeat;V;Inf	repeat	no
kill;V;Ger	killing	no
answer;V;Ger	answering	no
enable;V;Inf	enable	no
knock;V;Ger	knocking	no
express;V;Inf	express	no
walk;V;Inf	walk	no
commit;V;Past;Part	committed	no
notice;V;Inf	notice	no
fail;V;Inf	fail	no
invent;V;Inf	invent	no
combine;V;Inf	combine	no
be;V;Ind;Past	where	no
interpret;V;Inf	interpret	no
cheat;V;Inf	cheat	no
document;V;Ger	documenting	no
experiment;V;Ger	experimenting	no
interest;V;Ind;Past	interested	no
thrill;V;Past;Part	thrilled	no
confront;V;Inf	confront	no
rely;V;Fin;3	relies	no
collect;V;Inf	collect	no
recommend;V;Past;Part	recommended	no
digress;V;Inf	digress	no
scan;V;Inf	scan	no
handle;V;Fin;3	handles	no
compress;V;Inf	compress	no
convert;V;Inf	convert	no
search;V;Inf	search	no
remove;V;Past;Part	removed	no
anticipate;V;Inf	anticipate	no
detect;V;Inf	detect	no
capture;V;Past;Part	captured	no
modify;V;Past;Part	modified	no
accelerate;V;Inf	accelerate	no
simulate;V;Inf	simulate	no
honor;V;Past;Part	honored	no
consist;V;Fin;3	consists	no
draw;V;Ger	drawing	no
encourage;V;Inf	encourage	no
deposit;V;Inf	deposit	no
color;V;Past;Part	colored	no
face;V;Ind;Past	faced	no
control;V;Past;Part	controlled	no
grant;V;Past;Part	granted	no
deny;V;Ger	denying	no
cite;V;Ger	citing	no
schedule;V;Past;Part	scheduled	no
rebuild;V;Inf	rebuild	no
prove;V;Ger	proving	no
pack;V;Ger	packing	no
mail;V;Inf	mail	no
plan;V;Fin;3	plans	no
rescue;V;Past;Part	rescued	no
deploy;V;Past;Part	deployed	no
retrieve;V;Inf	retrieve	no
rate;V;Fin;3	rates	no
believe;V;Fin;3	believes	no
unite;V;Past;Part	untied	no
criticise;V;Past;Part	criticised	no
discuss;V;Ger	discussing	no
share;V;Inf	share	no
crack;V;Past;Part	cracked	no
transport;V;Inf	transport	no
contact;V;Ind;Past	contacted	no
urge;V;Inf	urge	no
save;V;Inf	save	no
inspire;V;Fin;3	inspires	no
arrest;V;Past;Part	arrested	no
range;V;Ger	ranging	no
resemble;V;Ind;Past	resembled	no
wear;V;Ger	wearing	no
handcuff;V;Past;Part	handcuffed	no
repost;V;Past;Part	reposted	no
hope;V;Ger	hoping	no
translate;V;Fin;3	translates	no
issue;V;Inf	issue	no
tweet;V;Ind;Past	tweeted	no
inspire;V;Inf	inspire	no
tour;V;Inf	tour	no
wish;V;Fin;3	wishes	no
spotlight;V;Inf	spotlight	no
approach;V;Ind;Past	approached	no
kill;V;Past;Part	killed	no
wound;V;Ger	wounding	no
bloody;V;Past;Part	bloodied	no
undergo;V;Ger	undergoing	no
arrive;V;Inf	arrive	no
enlarge;V;Inf	enlarge	no
persuade;V;Past;Part	persuaded	no
interrogate;V;Past;Part	interrogated	no
charge;V;Past;Part	charged	no
sign;V;Inf	sign	no
agree;V;Ger	agreeing	no
invest;V;Past;Part	invested	no
attack;V;Ind;Past	attacked	no
motivate;V;Past;Part	motivated	no
travel;V;Ind;Past	traveled	no
assist;V;Inf	assist	no
proceed;V;Ind;Past	proceeded	no
cooperate;V;Ind;Past	cooperated	no
rout;V;Ind;Past	routed	no
route;V;Inf	route	no
proceed;V;Ger	proceeding	no
black;V;Past;Part	blacked	no
deposit;V;Past;Part	deposited	no
ply;V;Ind;Past	plied	no
characterize;V;Ger	characterizing	no
deal;V;Past;Part	dealt	no
request;V;Ind;Past	requested	no
face;V;Ger	facing	no
frame;V;Inf	frame	no
emerge;V;Inf	emerge	no
step;V;Inf	step	no
veto;V;Inf	veto	no
defeat;V;Past;Part	defeated	no
defeat;V;Ger	defeating	no
re-elect;V;Past;Part	re-elected	no
resign;V;Ind;Past	resigned	no
elect;V;Fin;3	elects	no
cross;V;Ger	crossing	no
sprawl;V;Ind;Past	sprawled	no
don;V;Ind;Past	donned	no
launch;V;Inf	launch	no
animate;V;Past;Part	animated	no
suit;V;Inf	suit	no
deduct;V;Past;Part	deducted	no
distribute;V;Inf	distribute	no
fundrais;V;Ger	fundraising	no
pose;V;Inf	pose	no
shoot;V;Inf	shoot	no
costume;V;Past;Part	costumed	no
prefer;V;Inf	prefer	no
mirror;V;Inf	mirror	no
engrave;V;Past;Part	engraved	no
intend;V;Fin;3	intends	no
favour;V;Ind;Past	favoured	no
select;V;Ger	selecting	no
cause;V;Ger	causing	no
label;V;Past;Part	labelled	no
remove;V;Inf	remove	no
comply;V;Ger	complying	no
host;V;Ger	hosting	no
dub;V;Ind;Past	dubbed	no
characterize;V;Ind;Past	characterized	no
wage;V;Ger	waging	no
file;V;Past;Part	filed	no
mail;V;Ger	mailing	no
raid;V;Past;Part	raided	no
declare;V;Fin;3	declares	no
bombard;V;Ger	bombarding	no
be;V;Fin;3	s	no
overload;V;Inf	overload	no
crash;V;Inf	crash	no
state;V;Ger	stating	no
load;V;Fin;3	loads	no
load;V;Ger	loading	no
theorize;V;Ind;Past	theorized	no
wait;V;Fin;3	waits	no
persuade;V;Inf	persuade	no
update;V;Inf	update	no
slip;V;Ger	slipping	no
account;V;Ind;Past	accounted	no
gain;V;Ger	gaining	no
conclude;V;Ind;Past	concluded	no
surge;V;Inf	surge	no
design;V;Inf	design	no
gear;V;Past;Part	geared	no
accommodate;V;Inf	accommodate	no
put;V;Ger	putting	no
hack;V;Past;Part	hacked	no
rate;V;Past;Part	rated	no
ship;V;Ind;Past	shipped	no
outlive;V;Past;Part	outlived	no
claim;V;Fin;3	claims	no
own;V;Past;Part	owned	no
disconnect;V;Inf	disconnect	no
transfer;V;Past;Part	transferred	no
task;V;Past;Part	tasked	no
charge;V;Inf	charge	no
misrepresent;V;Ger	misrepresenting	no
quote;V;Ger	quoting	no
prepare;V;Inf	prepare	no
perpetrate;V;Ind;Past	perpetrated	no
fire;V;Ger	firing	no
deserve;V;Fin;3	deserves	no
broadcast;V;Fin;3	broadcasts	no
dispatch;V;Past;Part	dispatched	no
command;V;Inf	command	no
destroy;V;Inf	destroy	no
evacuate;V;Ind;Past	evacuated	no
retaliate;V;Ind;Past	retaliated	no
broadcast;V;Ger	broadcasting	no
light;V;Fin;3	lights	no
crowd;V;Ind;Past	crowded	no
witness;V;Inf	witness	no
light;V;Inf	light	no
rotate;V;Ger	rotating	no
equip;V;Past;Part	equipped	no
revolve;V;Fin;3	revolves	no
symbolize;V;Fin;3	symbolizes	no
mark;V;Ger	marking	no
grow;V;Fin;3	grows	no
expect;V;Fin;3	expects	no
sponsor;V;Past;Part	sponsored	no
flock;V;Inf	flock	no
mill;V;Ger	milling	no
swamp;V;Past;Part	swamped	no
head;V;Inf	head	no
prompt;V;Ger	prompting	no
commute;V;Ger	commuting	no
dwindle;V;Past;Part	dwindled	no
miss;V;Ind;Past	missed	no
substitute;V;Ind;Past	substituted	no
book;V;Past;Part	booked	no
concede;V;Ind;Past	conceded	no
confirm;V;Ger	confirming	no
equalise;V;Inf	equalise	no
attack;V;Ger	attacking	no
double;V;Ind;Past	doubled	no
score;V;Ger	scoring	no
equalise;V;Ger	equalising	no
co-ordinate;V;Past;Part	co-ordinated	no
trip;V;Past;Part	tripped	no
install;V;Ger	installing	no
pad;V;Past;Part	padded	no
install;V;Past;Part	installed	no
trample;V;Past;Part	trampled	no
collaspe;V;Ind;Past	collasped	no
recognise;V;Ger	recognising	no
assure;V;Inf	assure	no
advance;V;Past;Part	advanced	no
tax;V;Inf	tax	no
quit;V;Inf	quit	no
finance;V;Inf	finance	no
modify;V;Inf	modify	no
encourage;V;Ger	encouraging	no
donate;V;Past;Part	donated	no
cultivate;V;Ger	cultivating	no
base;V;Fin;3	bases	no
seed;V;Past;Part	seeded	no
decentralize;V;Past;Part	decentralized	no
disseminate;V;Inf	disseminate	no
coincide;V;Ind;Past	coincided	no
exhibit;V;Inf	exhibit	no
exhibit;V;Past;Part	exhibited	no
combine;V;Ger	combining	no
intrigue;V;Past;Part	intrigued	no
dress;V;Inf	dress	no
socialize;V;Inf	socialize	no
hang;V;Ger	hanging	no
roll;V;Ger	rolling	no
consume;V;Ind;Past	consumed	no
paint;V;Ger	painting	no
commercialize;V;Inf	commercialize	no
smack;V;Ind;Past	smacked	no
note;V;Ger	noting	no
adorn;V;Past;Part	adorned	no
don;V;Inf	don	no
analyse;V;Inf	analyse	no
analyse;V;Past;Part	analysed	no
decrease;V;Ger	decreasing	no
examine;V;Past;Part	examined	no
offset;V;Ger	offsetting	no
reinforce;V;Ger	reinforcing	no
note;V;Fin;3	notes	no
damage;V;Ger	damaging	no
affect;V;Fin;3	affects	no
decline;V;Past;Part	declined	no
rule;V;Fin;3	rules	no
associate;V;Inf	associate	no
worship;V;Inf	worship	no
estimate;V;Fin;3	estimates	no
survive;V;Ger	surviving	no
coordinate;V;Inf	coordinate	no
harmonize;V;Inf	harmonize	no
uphold;V;Ger	upholding	no
congratulate;V;Inf	congratulate	no
preside;V;Inf	preside	no
convey;V;Inf	convey	no
reign;V;Inf	reign	no
vitalize;V;Ind;Past	vitalized	no
strengthen;V;Inf	strengthen	no
commend;V;Ind;Past	commended	no
enshrine;V;Past;Part	enshrined	no
enforce;V;Ger	enforcing	no
prevail;V;Ger	prevailing	no
guide;V;Past;Part	guided	no
cooperate;V;Ger	cooperating	no
continue;V;Ger	continuing	no
specialize;V;Past;Part	specialized	no
strengthen;V;Ger	strengthening	no
pend;V;Ger	pending	no
appreciate;V;Fin;3	appreciates	no
assume;V;Ger	assuming	no
redeem;V;Inf	redeem	no
sleep;V;Fin;3	sleeps	no
awake;V;Inf	awake	no
suppress;V;Past;Part	suppressed	no
forget;V;Past;Part	forgotten	no
discover;V;Fin;3	discovers	no
celebrate;V;Inf	celebrate	no
await;V;Inf	await	no
grasp;V;Inf	grasp	no
rest;V;Fin;3	rests	no
represent;V;Ger	representing	no
endure;V;Past;Part	endured	no
beckon;V;Fin;3	beckons	no
fulfill;V;Inf	fulfill	no
labour;V;Inf	labour	no
knit;V;Past;Part	knit	no
blame;V;Ger	blaming	no
dwell;V;Inf	dwell	no
cling;V;Fin;3	clings	no
rise;V;Fin;3	rises	no
cherish;V;Past;Part	cherished	no
materialize;V;Fin;3	materializes	no
betray;V;Past;Part	betrayed	no
rejoice;V;Inf	rejoice	no
surround;V;Inf	surround	no
encompass;V;Inf	encompass	no
embody;V;Ger	embodying	no
light;V;Ind;Past	lighted	no
stray;V;Past;Part	strayed	no
succeed;V;Ger	succeeding	no
send;V;Inf	send	no
pledge;V;Inf	pledge	no
cooperate;V;Inf	cooperate	no
further;V;Ger	furthering	no
bind;V;Inf	bind	no
announce;V;Ger	announcing	no
resign;V;Inf	resign	no
persevere;V;Inf	persevere	no
complete;V;Inf	complete	no
justify;V;Inf	justify	no
destabilize;V;Ger	destabilizing	no
prefer;V;Past;Part	preferred	no
urge;V;Ind;Past	urged	no
absorb;V;Inf	absorb	no
swear;V;Past;Part	sworn	no
nominate;V;Ind;Past	nominated	no
assume;V;Fin;3	assumes	no
deserve;V;Inf	deserve	no
rediscover;V;Inf	rediscover	no
hasten;V;Past;Part	hastened	no
regret;V;Inf	regret	no
affirm;V;Ger	affirming	no
complete;V;Ger	completing	no
serve;V;Ger	serving	no
reach;V;Ger	reaching	no
prevent;V;Ind;Past	prevented	no
unlock;V;Past;Part	unlocked	no
register;V;Past;Part	registered	no
interfere;V;Inf	interfere	no
greet;V;Past;Part	greeted	no
benefit;V;Ind;Past	benefited	no
count;V;Fin;3	counts	no
promise;V;Inf	promise	no
strive;V;Inf	strive	no
sail;V;Ger	sailing	no
thank;V;Ger	thanking	no
invite;V;Ger	inviting	no
transform;V;Ger	transforming	no
seek;V;Fin;3	seeks	no
embrace;V;Past;Part	embraced	no
reput;V;Past;Part	reputed	no
address;V;Ger	addressing	no
award;V;Ger	awarding	no
license;V;Past;Part	licensed	no
accelerate;V;Ger	accelerating	no
roll;V;Ind;Past	rolled	no
pilot;V;Inf	pilot	no
steer;V;Inf	steer	no
align;V;Inf	align	no
launch;V;Ger	launching	no
review;V;Ger	reviewing	no
assure;V;Past;Part	assured	no
enable;V;Fin;3	enables	no
emphasize;V;Inf	emphasize	no
resonate;V;Fin;3	resonates	no
place;V;Fin;3	places	no
re-purpose;V;Inf	re-purpose	no
represent;V;Past;Part	represented	no
emulate;V;Ger	emulating	no
translate;V;Inf	translate	no
couple;V;Past;Part	coupled	no
access;V;Ger	accessing	no
marginalize;V;Past;Part	marginalized	no
emulate;V;Inf	emulate	no
applaud;V;Inf	applaud	no
optimize;V;Inf	optimize	no
declare;V;Inf	declare	no
tower;V;Inf	tower	no
sweat;V;Ind;Past	sweated	no
beat;V;Inf	beat	no
send;V;Fin;3	sends	no
send;V;Ger	sending	no
assume;V;Inf	assume	no
destabilize;V;Inf	destabilize	no
talk;V;Fin;3	talks	no
perceive;V;Ger	perceiving	no
plan;V;Ger	planning	no
remember;V;Ger	remembering	no
encompass;V;Fin;3	encompasses	no
integrate;V;Inf	integrate	no
organize;V;Inf	organize	no
wake;V;Ger	waking	no
contemplate;V;Ger	contemplating	no
attempt;V;Fin;3	attempts	no
handle;V;Ger	handling	no
transmitt;V;Past;Part	transmitted	no
process;V;Fin;3	processes	no
filter;V;Past;Part	filtered	no
process;V;Past;Part	processed	no
observe;V;Ger	observing	no
categorize;V;Ger	categorizing	no
refine;V;Inf	refine	no
guide;V;Ger	guiding	no
function;V;Inf	function	no
collaborate;V;Pres;Fin	collaborate	no
relate;V;Fin;3	relates	no
concern;V;Inf	concern	no
affirm;V;Inf	affirm	no
foist;V;Past;Part	foisted	no
argue;V;Past;Part	argued	no
mention;V;Ger	mentioning	no
embrace;V;Inf	embrace	no
wit;V;Inf	wit	no
steal;V;Ger	stealing	no
astonish;V;Ger	astonishing	no
claim;V;Ger	claiming	no
mirror;V;Ger	mirroring	no
purge;V;Past;Part	purged	no
reject;V;Inf	reject	no
illustrate;V;Fin;3	illustrates	no
adopt;V;Inf	adopt	no
resist;V;Inf	resist	no
interpret;V;Past;Part	interpreted	no
reveal;V;Ger	revealing	no
raise;V;Fin;3	raises	no
wonder;V;Inf	wonder	no
hinder;V;Ger	hindering	no
select;V;Inf	select	no
prove;V;Past;Part	proven	no
suit;V;Fin;3	suits	no
drive;V;Fin;3	drives	no
finish;V;Past;Part	finished	no
accomplish;V;Past;Part	accomplished	no
race;V;Fin;3	races	no
dismiss;V;Inf	dismiss	no
move;V;Fin;3	moves	no
reread;V;Inf	reread	no
accomplish;V;Fin;3	accomplishes	no
spot;V;Inf	spot	no
locate;V;Inf	locate	no
migrate;V;Ind;Past	migrated	no
melt;V;Ind;Past	melted	no
lend;V;Fin;3	lends	no
populate;V;Ind;Past	populated	no
rang;V;Ind;Past	ranged	no
cradle;V;Ind;Past	cradled	no
domesticate;V;Past;Part	domesticated	no
devise;V;Ind;Past	devised	no
direct;V;Inf	direct	no
interpret;V;Ger	interpreting	no
diffuse;V;Inf	diffuse	no
craft;V;Past;Part	crafted	no
wove;V;Past;Part	woven	no
whip;V;Past;Part	whipped	no
flourish;V;Ger	flourishing	no
irrigate;V;Inf	irrigate	no
bre;V;Ind;Past	bred	no
reclaim;V;Ind;Past	reclaimed	no
worship;V;Ind;Past	worshipped	no
weigh;V;Inf	weigh	no
cross;V;Past;Part	crossed	no
construct;V;Ind;Past	constructed	no
sacrifice;V;Past;Part	sacrificed	no
extend;V;Ind;Past	extended	no
perfect;V;Ind;Past	perfected	no
rely;V;Ger	relying	no
last;V;Ind;Past	lasted	no
count;V;Ger	counting	no
weaken;V;Past;Part	weakened	no
record;V;Past;Part	recorded	no
fold;V;Ger	folding	no
fear;V;Ind;Past	feared	no
burn;V;Ind;Past	burned	no
fascinate;V;Fin;3	fascinates	no
pride;V;Inf	pride	no
express;V;Ger	expressing	no
question;V;Inf	question	no
judge;V;Ger	judging	no
compare;V;Fin;3	compares	no
refer;V;Ger	referring	no
connect;V;Fin;3	connects	no
colonize;V;Ind;Past	colonized	no
overlook;V;Ger	overlooking	no
confront;V;Past;Part	confronted	no
annoy;V;Past;Part	annoyed	no
excite;V;Past;Part	excited	no
behave;V;Inf	behave	no
recover;V;Inf	recover	no
hesitate;V;Ind;Past	hesitated	no
congratulate;V;Ind;Past	congratulated	no
value;V;Inf	value	no
value;V;Ind;Past	valued	no
practice;V;Ger	practicing	no
adapt;V;Inf	adapt	no
embrace;V;Ger	embracing	no
struggle;V;Inf	struggle	no
reconcile;V;Inf	reconcile	no
rectify;V;Inf	rectify	no
swe;V;Inf	swing	no
return;V;Fin;3	returns	no
deem;V;Inf	deem	no
warp;V;Past;Part	warped	no
travel;V;Fin;3	travels	no
fly;V;Inf	fly	no
cook;V;Ger	cooking	no
specify;V;Fin;3	specifies	no
pinpoint;V;Past;Part	pinpointed	no
examine;V;Inf	examine	no
curve;V;Fin;3	curves	no
warp;V;Fin;3	warps	no
enter;V;Fin;3	enters	no
distort;V;Past;Part	distorted	no
summarize;V;Ind;Past	summarized	no
curve;V;Inf	curve	no
concentrate;V;Past;Part	concentrated	no
squeeze;V;Inf	squeeze	no
tower;V;Ger	towering	no
elapse;V;Past;Part	elapsed	no
plot;V;Past;Part	plotted	no
warp;V;Inf	warp	no
simulate;V;Ger	simulating	no
walk;V;Fin;3	walks	no
distort;V;Inf	distort	no
bend;V;Fin;3	bends	no
distort;V;Fin;3	distorts	no
deviate;V;Ger	deviating	no
vlog;V;Inf	vlog	no
sign;V;Ind;Past	signed	no
incline;V;Past;Part	inclined	no
pack;V;Inf	pack	no
course;V;Ger	coursing	no
knock;V;Ind;Past	knocked	no
roast;V;Past;Part	roasted	no
shit;V;Ger	shitting	no
imply;V;Ind;Past	implied	no
appreciate;V;Inf	appreciate	no
chop;V;Inf	chop	no
sizzle;V;Inf	sizzle	no
link;V;Inf	link	no
sound;V;Ger	sounding	no
dry;V;Inf	dry	no
test;V;Fin;3	tests	no
cough;V;Ger	coughing	no
circulate;V;Fin;3	circulates	no
check;V;Ind;Past	checked	no
stabilize;V;Inf	stabilize	no
notice;V;Ger	noticing	no
taste;V;Inf	taste	no
gargle;V;Ger	gargling	no
smell;V;Ger	smelling	no
smell;V;Inf	smell	no
drink;V;Ind;Past	drank	no
enrich;V;Past;Part	enriched	no
back;V;Ger	backing	no
moisturize;V;Ger	moisturizing	no
infuse;V;Ind;Past	infused	no
counteract;V;Fin;3	counteracts	no
last;V;Inf	last	no
